001000001001010416001   5380     1    N                                                   2544555545555545455452                                                                                                                                                                                  
001000002001010416001   5380     1    N                                                   2434343433344334444332                             44                                                                                                                                                   
001000003001010416001   5380     1    N                                                   2333233335252225555344                                                                                                                                                                                  
001000004001010416001   5380     1    N                                                   2454444445344444445343                                                                                                                                                                                  
001000005001010416001   5380     1    N                                                   2544544455454534554354                                                                                                                                                                                  
001000006001010416001   5380     1    N                                                   2232554444445214553333                                                                                                                                                                                  
001000007001010416001   5380     1    N                                                   2434555445434554445454                                                                                                                                                                                  

